Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
513764960,14240.0,626543.0,Colina,CondominioLasFlores,3,4,150,518,2,14153208,Propital
530361300,14700.0,646782.0,LoBarnechea,Oportunidad//excelente,5,4,140,322,4,18239054,Unne
519537600,14400.0,633582.0,LoBarnechea,Oportunidad//5Dormitorios4Baños,5,4,471,140,2,17884127,Unne
342750500,9500.0,417988.0,LaFlorida,CondominioVistaCordilleraIIIAltoMacul,3,3,119,356,3,15109007,Arsen Propiedades
268788550,7450.0,327791.0,Buin,Villaseca,4,3,131,321,2,16078095,
306671500,8500.0,373990.0,Colina,Elremanso,4,3,125,337,3,18290168,Propital
613343000,17000.0,747979.0,LasCondes,Oportunidad//ExcelenteConectividad,4,4,180,500,3,17883986,Unne
605766410,16790.0,738740.0,Ñuñoa,EliodoroFlores2423,4,3,186,426,3,14794769,Agencia Inmobiliaria Tradehouse
160000000,4435.0,195122.0,PuenteAlto,JuandeDiosMalebrán,2,2,58,105,2,17333439,Vercetti Propiedades
580871900,16100.0,708380.0,Ñuñoa,CarlosBesa,5,4,179,536,3,19821582,
56000000,1552.0,68293.0,LaPintana,AvenidaObservatorio,2,1,86,90,1,19821299,Intermedia Propiedades
115000000,3187.0,140244.0,Renca,Rivera,3,2,97,136,1,17776319,Unne
422124300,11700.0,514786.0,Colina,SantaFilomena,3,3,160,480,6,19819080,
115000000,3187.0,140244.0,PuenteAlto,casasviejas,3,2,94,230,4,18181642,Unne
490674400,13600.0,598383.0,Colina,Oportunidad//pasajelaquebradanorte//chamisero,4,5,166,619,3,15812761,Unne
2309056000,64000.0,2815922.0,LoBarnechea,ValleEscondido//Impactante//Oportunidad,4,8,575,2037,10,17689538,Unne
609735100,16900.0,743579.0,Colina,Liray,4,4,5000,5000,2,19810318,Find Home
1371002000,38000.0,1671954.0,LasCondes,Caminoalafuentea30mt2lavandula,5,6,435,428,15,19809472,Find Home
450987500,12500.0,549985.0,Peñalolén,Peñalolenalto,3,3,133,333,4,19809374,Find Home
432948000,12000.0,527985.0,Pudahuel,Condominiolasbandurrias,4,4,216,335,5,19808993,Find Home
368005800,10200.0,448788.0,Peñalolén,EcoBarrioCasaGrande,5,4,148,400,2,19808691,Find Home
577264000,16000.0,703980.0,Colina,Piedraroja,5,4,240,698,4,19808638,Find Home
721580000,20000.0,879976.0,Colina,CondominioelAlgarrobal,4,4,301,4714,3,19808284,Find Home
432948000,12000.0,527985.0,Buin,Linderos,4,3,180,500,,19808258,Find Home
200000000,5543.0,243902.0,Cerrillos,CristobalColon//EscueladeCarabineros//Cerrillos,6,3,183,282,2,12559250,Unne
533969200,14800.0,651182.0,Ñuñoa,CampoDeDeportes/PedroDeValdivia,4,3,594,594,8,19808000,Find Home
609735100,16900.0,743579.0,LasCondes,hernandodemagallanes,3,2,170,600,2,18176176,Nexxos
1010212000,28000.0,1231966.0,LoBarnechea,LoBarnechea,6,6,368,1196,8,19805066,Find Home
176787100,4900.0,215594.0,Buin,BuinOriente,3,3,89,200,2,17828306,Nexxos
342750500,9500.0,417988.0,Huechuraba,CuidadEmpresarial,4,3,140,160,2,19804439,Find Home
757659000,21000.0,923974.0,LasCondes,riescoconlastranqueras,4,3,220,448,3,17416141,Nexxos
649422000,18000.0,791978.0,LasCondes,Oportunidad//TomasMoro//CristobalColon,5,5,500,200,4,17884018,Unne
132265614,3666.0,161300.0,Talagante,entrevolcanvillarricayvolcansocoroma,2,1,75,120,2,12525853,Unne
609735100,16900.0,743579.0,LoBarnechea,Oportunidad//condominio//4dormitorios4baños,4,4,180,296,2,17689462,Unne
82000000,2273.0,100000.0,Maipú,Casaenventa3dormitoriosremodeladamaipu,3,1,70,70,1,19793423,Brokers Inmobiliarios
180000000,4989.0,219512.0,Ñuñoa,Sevendeampliacasa3d2bñunoa,3,2,100,120,,19793403,Brokers Inmobiliarios
140708100,3900.0,171595.0,Maipú,VentaCasa3DormitoriosMaipú,3,2,90,128,,19792489,Invierte Propiedades
100299620,2780.0,122317.0,SanJoaquín,Departamental,3,1,145,160,1,19791804,Mi Llave
101021200,2800.0,123197.0,PuenteAlto,Losviñedos6476,3,2,70,70,1,19791787,Mi Llave
173179200,4800.0,211194.0,Lampa,Vallegrande,3,2,108,165,,19791757,Mi Llave
77569850,2150.0,94597.0,Paine,SanJose221,3,1,70,105,1,19791721,Mi Llave
74322740,2060.0,90637.0,Paine,Sanjudastadeo16,3,1,70,105,,19791708,Mi Llave
158747600,4400.0,193595.0,PuenteAlto,LagoCaburga4695,4,2,86,141,2,19791657,Mi Llave
205650300,5700.0,250793.0,LaFlorida,Santajulia,5,2,180,230,1,19791649,Mi Llave
42934010,1190.0,52359.0,PuenteAlto,laLlave1772,2,1,55,72,,19791381,Mi Llave
73000000,2023.0,89024.0,Paine,PasajeSanFelipe169,3,1,60,105,,19791350,Mi Llave
130000000,3603.0,158537.0,Maipú,Barrioholanda,3,2,74,101,2,19791339,Mi Llave
180034210,4990.0,219554.0,Paine,Caminoelarpa1530,3,2,110,180,2,19791297,Mi Llave
211062150,5850.0,257393.0,Quilicura,puentenuevo459,3,3,90,167,1,19791084,Mi Llave
125000000,3465.0,152439.0,Paine,Valdiviadepaine1,4,2,115,480,2,19791075,Mi Llave
141000000,3908.0,171951.0,Paine,LaMedialunaParc202b,5,2,125,750,2,19790993,Mi Llave
300000000,8315.0,365854.0,EstaciónCentral,5deabril,3,1,130,314,,19790966,Mi Llave
248584310,6890.0,303152.0,Peñalolén,Quebradademacul7859,4,3,112,250,1,19790860,Mi Llave
86000000,2384.0,104878.0,QuintaNormal,Lauca,3,1,70,180,1,19790816,Mi Llave
151000000,4185.0,184146.0,LaFlorida,2cuadrasawalkermartinez,3,2,76,172,2,19790718,Mi Llave
407331910,11290.0,496746.0,Peñalolén,JuandeDiosVialCorrea4270,4,4,164,362,2,19790667,Mi Llave
123000000,3409.0,150000.0,Pudahuel,av.sanpabloconcallesanLuis,5,2,120,155,2,19790331,Easyprop
130000000,3603.0,158537.0,Independencia,Húsares,2,2,73,93,1,19789316,
178591050,4950.0,217794.0,PuenteAlto,Avenidalasvizcachas,3,3,94,180,,19789226,Movahome Corredores Integrados
135000000,3742.0,164634.0,LaPintana,Losalmendrosponiente,8,4,133,195,,19789156,Movahome Corredores Integrados
418516400,11600.0,510386.0,Colina,RotondaSantaElena,3,3,121,421,2,16045842,Propital
120000000,3326.0,146341.0,Peñaflor,Parquelasvertientesiii,3,3,90,135,1,19788467,
155000000,4296.0,189024.0,Peñaflor,A2minutosdelasalidadelaautopistadelsol,3,2,130,130,,19788450,
497529410,13790.0,606743.0,LaReina,MariaMonvelconAzul,5,3,187,492,2,19788138,Easyprop
631382500,17500.0,769979.0,Colina,GuayGuaySanAnselmo,5,5,222,508,2,19787885,Corredores Asociados
229990000,6375.0,280476.0,LaReina,Dragonesdelareina/fco.Devillagra/mallplazaegaña,4,2,90,167,,19786731,
76000000,2106.0,92683.0,LaPintana,Poetaramóndelvalle10927,3,2,72,92,1,19786386,RUKAM SPA
295000000,8177.0,359756.0,PuenteAlto,Sevende!!casaquintanaconexcelenteterreno,5,1,930,930,1,19786007,Movahome Corredores Integrados
439983405,12195.0,536565.0,LaReina,PríncipedeGales/CarlosOssandón,4,4,140,235,2,19785766,Nexxos
1019051355,28245.0,1242746.0,LasCondes,CaminoLasFlores/CaminoLaFuente,4,4,248,1510,4,19785704,Nexxos
955552315,26485.0,1165308.0,LasCondes,CaminolasFlores/CaminoLaFuente,4,3,248,1510,5,19785680,Nexxos
631382500,17500.0,769979.0,LasCondes,FrenteaUniversidaddeLosAndes,4,5,180,320,2,19785591,Nexxos
165000000,4573.0,201220.0,LaReina,Sevendepropiedadcongranterrenoenlareina,3,2,100,220,,19785247,
178000000,4934.0,217073.0,EstaciónCentral,Condedelmaule,4,2,120,286,,19785232,
220000000,6098.0,268293.0,Santiago,Granoportunidadensantiagocentro,5,1,140,300,,19785193,
862288100,23900.0,1051571.0,Colina,Preciosacasaenchicureocolegiosananselmo,6,5,517,5200,,19785150,
122000000,3381.0,148780.0,Maipú,Ofertacyberjunio6d3b2estacionamientosvillaloshéroes,6,3,161,143,,19784990,
721219210,19990.0,879536.0,LaReina,Bellayampliacasaa3cuadrasdelgrangeschool,4,5,187,758,1,19784924,
1150920100,31900.0,1403561.0,LoBarnechea,Colegioeverest-golfdemanquehue,5,5,430,980,3,19784436,OSSANDON CORREDORES ASOCIADOS S.A.
285024100,7900.0,347590.0,Ñuñoa,LosLeones,5,2,246,246,2,19783276,Nexxos
117000000,3243.0,142683.0,Peñaflor,Villadelsolmalloco,4,2,120,150,,19783231,Brokers Inmobiliarios
110040950,3050.0,134196.0,Maipú,Catemu,3,2,60,110,1,19783070,Nexxos
1010212000,28000.0,1231966.0,LasCondes,CaminoLaFuente,4,5,250,625,5,19782895,Nexxos
667461500,18500.0,813977.0,Colina,LosIngleses,3,4,300,5000,14,19782850,Nexxos
447379600,12400.0,545585.0,Colina,avchamisero15900,5,5,180,360,2,19782823,Nexxos
432948000,12000.0,527985.0,Colina,avjoserabat9620,3,4,144,400,2,19782801,Nexxos
146000000,4047.0,178049.0,LaFlorida,-WalkerMartínezyAv.LaFlorida,4,1,82,124,2,19782682,Nexxos
1154528000,32000.0,1407961.0,LasCondes,Caminoelalba,4,4,297,1500,4,19782326,Lyon y Balmaceda Ltda.
461811200,12800.0,563184.0,Colina,Piedraroja,4,3,155,355,2,19782017,Mi Llave
288632000,8000.0,351990.0,Maipú,MAP-SeVendeHermosayampliacasa250m2,5,3,140,250,2,19781745,Easyprop
207454250,5750.0,252993.0,Huechuraba,MAP-SevendeHermosacasa3H,3,3,89,130,1,19781670,Easyprop
685501000,19000.0,835977.0,Colina,MAP-seVendehermosayampliacasaenparceladentrodeCondominio.,5,4,250,5000,6,19781590,Easyprop
185000000,5128.0,225610.0,Quilicura,Map-SeVendeBellaCasa4H,4,3,110,149,3,19781528,Easyprop
212866100,5900.0,259593.0,Huechuraba,MAP-SevendeHermosacasa3H,3,3,89,130,1,19781501,Easyprop
135000000,3742.0,164634.0,Santiago,MAP-SeVendebelloycomodoDpto2H,2,1,70,70,1,19781485,Easyprop
212866100,5900.0,259593.0,Huechuraba,MAP-SeVendeBellacasa3H,3,3,89,130,1,19781455,Easyprop
216474000,6000.0,263993.0,Huechuraba,MAP-SevendeHermosaCasa3H,3,3,89,130,1,19781348,Easyprop
270592500,7500.0,329991.0,Huechuraba,MAP-SeVendeHermosaCasa3D,3,3,107,180,2,19781307,Easyprop
117000000,3243.0,142683.0,Maipú,MAP-Sevendebellacasa3H,3,1,80,120,3,19781284,Easyprop
212505310,5890.0,259153.0,Colina,MAP-SeVendeHermosayampliacasade4H,4,3,130,232,3,19781258,Easyprop
393261100,10900.0,479587.0,LasCondes,Remodelar;6privados3baños122metrosen222deterreno.MartindeZamora,4,3,125,222,1,19781123,Easyprop
175000000,4850.0,213415.0,PuenteAlto,Avenidconchaytoro/luismatte,3,2,227,227,,19780866,
270000000,7484.0,329268.0,Recoleta,Avenidalastorres/víctorcuccuini,3,2,250,250,,19780844,
429340100,11900.0,523585.0,Colina,Chicureo,3,4,194,678,2,19780671,Easyprop
526753400,14600.0,642382.0,Santiago,Riquelme/SantoDomingo,9,6,502,200,3,19780167,Viel Propiedades dos Ltda.
111484110,3090.0,135956.0,Independencia,PoblaciónJuanAntonioRíos,3,2,85,100,,19779928,Easyprop
130000000,3603.0,158537.0,Santiago,ElBosque,3,3,70,70,,19779794,Corredores Asociados
184002900,5100.0,224394.0,PuenteAlto,ElPeralconCanaldelaLuz,4,3,102,170,2,19779641,Unne
588087700,16300.0,717180.0,LoBarnechea,Mallalil,4,4,200,350,,19778805,Berrios Zegers
250000000,6929.0,304878.0,LaFlorida,LaFlorida,8,3,200,600,3,19777938,Agente Propiedades
357182100,9900.0,435588.0,LasCondes,LasCondes,3,3,90,250,2,19777824,Agente Propiedades
163000000,4518.0,198780.0,Maipú,2transversal/Pasajeroma,2,1,110,200,,19776697,Mi Llave
134935460,3740.0,164555.0,Maipú,Cercanoagabrielgonzalezvidelayav.4pte.,4,3,71,137,2,19776518,Nexxos
350000000,9701.0,426829.0,Pudahuel,Pudahuel,7,4,140,309,6,19775788,Bvalue Propiedades Venta & Arriendo
1800000000,49891.0,2195122.0,Providencia,Edificioenventa,,8,700,750,2,19775645,
450987500,12500.0,549985.0,LaReina,Casaenlareinaexcelentescondiciones,3,3,130,240,,19775435,
871307850,24150.0,1062571.0,Recoleta,MetroCerroBlanco,5,2,300,575,,19774585,Manterola Propiedades.
517733650,14350.0,631382.0,Recoleta,CerroBlanco,5,4,255,350,,19774577,Manterola Propiedades.
342750500,9500.0,417988.0,LaFlorida,Casahuallesur,5,3,140,299,,19774466,Brokers Inmobiliarios
461811200,12800.0,563184.0,LaReina,Avtobalaba/metroprincipedegales,3,3,180,365,,19774302,Brokers Inmobiliarios
386045300,10700.0,470787.0,Colina,Barriolaguna,4,4,140,440,,19774265,Brokers Inmobiliarios
115000000,3187.0,140244.0,PuenteAlto,Parquesanfrancisco,3,1,76,125,1,19774217,Brokers Inmobiliarios
161800000,4485.0,197317.0,Maipú,Cercanometroelsol,4,3,156,132,1,19774135,Brokers Inmobiliarios
70000000,1940.0,85366.0,Lampa,Villaparquelampa,4,1,90,110,,19774104,Brokers Inmobiliarios
140000000,3880.0,170732.0,PuenteAlto,Avconchaytoro/metroprotectoradelainfancia,3,2,65,200,2,19774087,Brokers Inmobiliarios
50000000,1386.0,60976.0,SanBernardo,Esquinasandavidsanpedronolasco,4,1,89,130,1,19774036,Brokers Inmobiliarios
135000000,3742.0,164634.0,Maipú,Autopistavespuciosur,3,1,52,154,1,19774020,Brokers Inmobiliarios
82000000,2273.0,100000.0,SanBernardo,Lashortensias2,2,1,85,79,,19773689,Brokers Inmobiliarios
71400000,1979.0,87073.0,PedroAguirreCerda,Planoregulador,4,1,81,170,,19773651,Brokers Inmobiliarios
135000000,3742.0,164634.0,PadreHurtado,Fernandomuñozrojas,3,2,90,140,,19773609,Brokers Inmobiliarios
811777500,22500.0,989973.0,LasCondes,Barrioelgolfmetroalcantara,8,5,250,300,1,19773487,Brokers Inmobiliarios
87000000,2411.0,106098.0,SanRamón,Benitoperezgaldos,5,2,105,171,,19773473,Brokers Inmobiliarios
90000000,2495.0,109756.0,Conchalí,Metroconchali,2,1,146,160,1,19773399,Brokers Inmobiliarios
115000000,3187.0,140244.0,PuenteAlto,Haciendalosconquistadores,4,2,97,100,,19773346,Brokers Inmobiliarios
85000000,2356.0,103659.0,Conchalí,Elalgarrobal1968,4,1,75,160,1,19772909,Corredores Asociados
59000000,1635.0,71951.0,Colina,eltranque,5,2,87,92,1,19772896,Corredores Asociados
348162350,9650.0,424588.0,Colina,Colina,3,4,140,420,2,19772342,Living Net
255000000,7068.0,310976.0,LaReina,Oferta,3,2,204,204,,19771819,
490674400,13600.0,598383.0,LasCondes,Manquehue-Colón,3,2,123,123,1,19771506,Corredores Asociados
162355500,4500.0,197995.0,Buin,CondominioParqueBuin1,3,3,110,190,2,19553518,Nexxos
100000000,2772.0,121951.0,LaReina,Pasajecordilleraconpasajedos,4,1,100,150,1,19770666,Grupo Premium Propiedades Santiago
782120562,21678.0,953806.0,LaReina,aguasclaras,4,1,115,849,,19770448,Grupo Premium Propiedades Santiago
165963400,4600.0,202394.0,Lampa,CondominioLagunaNorte,4,3,121,91,2,19770186,Grupo Premium Propiedades Santiago
306671500,8500.0,373990.0,Lampa,CondominioLagunaNorte,3,2,150,200,2,19770177,Grupo Premium Propiedades Santiago
230833442,6398.0,281504.0,LaFlorida,Avenidalafloridaconrojasmagallanes,5,4,149,218,2,19770136,Grupo Premium Propiedades Santiago
300177280,8320.0,366070.0,Lampa,CondominioLagunaNorte,3,2,120,200,2,19770112,Grupo Premium Propiedades Santiago
117978330,3270.0,143876.0,PuenteAlto,AvenidaelTroncal.PuenteAlto,3,3,68,85,1,19770082,Grupo Premium Propiedades Santiago
78000000,2162.0,95122.0,Quilicura,RioAconcagua/SanLuisNte.,2,1,50,69,2,19769860,Grupo Premium Propiedades Santiago
69993260,1940.0,85358.0,ElBosque,SantaElenaconlosRaulies,2,1,61,162,2,19769835,Grupo Premium Propiedades Santiago
124000000,3437.0,151220.0,Buin,Balmacedaconohiggins,3,2,65,116,2,19769622,Grupo Premium Propiedades Santiago
165963400,4600.0,202394.0,Lampa,CondominioLagunaNorte,4,3,121,90,2,19769361,Grupo Premium Propiedades Santiago
83000000,2301.0,101220.0,Paine,Generalbaquedano,5,2,143,143,,13986680,Gestion Inmobiliaria & Tu Casa Es
191218700,5300.0,233194.0,PuenteAlto,SanCarlosconAtenas,4,3,123,167,,19769251,Mi Llave
252553000,7000.0,307991.0,PuenteAlto,avenidaparquedeleste,5,3,127,255,2,19769099,RUKAM SPA
125000000,3465.0,152439.0,Maipú,Oportunidadcasade2nivelesencapitanía,5,2,105,182,1,19767787,Brokers Inmobiliarios
85000000,2356.0,103659.0,Quilicura,Lindacasa2nivelesquilicura,2,1,85,100,,19767756,Brokers Inmobiliarios
302702810,8390.0,369150.0,LaFlorida,avenidamaculalto8900,4,3,121,332,3,19767677,Unne
81177750,2250.0,98997.0,Quilicura,Av.Lastorres,2,1,78,110,,16370845,
775698500,21500.0,945974.0,Vitacura,SantaTeresa-CostaneraNorte,4,3,350,100,3,19013896,Nexxos
187000000,5183.0,228049.0,Macul,Oportunidad!!macul4600,3,1,61,200,3,16318779,Marcia Rivera Fonseca
1010212000,28000.0,1231966.0,LoBarnechea,CaminoElRefugio,5,4,362,1300,6,19384850,Nexxos
1100409500,30500.0,1341963.0,LasCondes,CaminodelAlgarrobo,4,4,289,1174,7,15154921,Nexxos
176787100,4900.0,215594.0,Quilicura,ElAlbadeLoCampino,3,2,77,128,3,17438123,Propital
117186122,3248.0,142910.0,Recoleta,Sevendecasade2nivelesenmineralessur,2,2,90,140,1,19622456,Brokers Inmobiliarios
368005800,10200.0,448788.0,CerroNavia,Neptuno1350,3,1,106,576,2,18384268,
238842980,6620.0,291272.0,LaFlorida,Nipe2731,4,4,119,244,2,18749237,Recio Gestión Inmobiliaria Ltda
125000000,3465.0,152439.0,PadreHurtado,Malbec,3,2,90,116,2,19745834,
524949450,14550.0,640182.0,Colina,Av.PadreSergioCorrea14100,3,3,178,780,3,11170226,Nexxos
160000000,4435.0,195122.0,Quilicura,CadaquésNorte,3,3,149,110,2,17331267,
78000000,2162.0,95122.0,Maipú,Lafarfana,3,2,80,62,,16460092,
158500000,4393.0,193293.0,PuenteAlto,CiudaddelSol,3,3,105,135,1,16458331,
120828571,3349.0,147352.0,Peñaflor,FlorNegreteLabraña,3,3,73,112,1,14801830,Vercetti Propiedades
165061425,4575.0,201294.0,Macul,LasGuayabas,3,1,99,163,2,15131964,Vercetti Propiedades
415630080,11520.0,506866.0,LasCondes,Lineco,3,2,140,246,2,19728704,
345997610,9590.0,421948.0,Providencia,AlcaldeDávalos120,3,3,215,170,2,14876499,Agencia Inmobiliaria Tradehouse
214670050,5950.0,261793.0,Quilicura,Vallelocampino,4,3,119,228,,16241476,
77966719,2161.0,95081.0,PuenteAlto,Av.Ejércitolibertador,3,1,55,80,2,19725899,Brokers Inmobiliarios
364939085,10115.0,445048.0,Peñalolén,Av.Departamental,6,4,324,636,,19725868,Brokers Inmobiliarios
1208646500,33500.0,1473959.0,LoBarnechea,JardínLaDehesa/SantaBlanca,4,3,352,2100,9,19724845,Sucursal Cantagallo
230000000,6375.0,280488.0,Pudahuel,LagoGeneralCarrera,4,3,154,170,2,19724255,
158026020,4380.0,192715.0,Peñaflor,Miraflores1110,3,3,90,140,3,19723476,Corredores Asociados
130000000,3603.0,158537.0,SanBernardo,lomasdemirasur,3,2,119,119,2,14770288,Propital
811777500,22500.0,989973.0,LoBarnechea,Casaaestrenar,4,3,235,6800,6,19723117,Easyprop
368005800,10200.0,448788.0,LaFlorida,CaminodelPaisaje,3,3,119,340,4,15980299,
105000000,2910.0,128049.0,Macul,PasajeLuisGaldames1942,3,2,71,171,3,19722044,Nexxos
499694150,13850.0,609383.0,LasCondes,Flandes/JuandeAustria,4,3,133,210,2,19721589,Vivaqui Propiedades
432948000,12000.0,527985.0,Ñuñoa,ManuelMontt,3,3,170,270,6,19721566,Vivaqui Propiedades
105000000,2910.0,128049.0,Conchalí,Casaenventa!!!enavenidacardenalcaro,4,2,170,192,,19721398,Brokers Inmobiliarios
119024621,3299.0,145152.0,Pudahuel,PasajeMalloco,4,2,140,140,2,19720637,Corredores Asociados
275000000,7622.0,335366.0,PedroAguirreCerda,Advadepartamental/titolivio,4,3,263,263,4,19719845,Nexxos
281416200,7800.0,343190.0,LaFlorida,PiedraRajadaSur,3,2,115,331,2,19718245,Nexxos
105000000,2910.0,128049.0,Maipú,Casa2PisosenLomasdeMaipú,3,1,102,92,1,19717918,Corretajes Prosal
449796893,12467.0,548533.0,Peñalolén,ClubdeCampoNorte/AlvaroCasanova,5,4,221,476,5,19717873,Nexxos
530361300,14700.0,646782.0,LasCondes,Málaga/presidenteerrázuriz,4,3,140,200,,19717418,
1407081000,39000.0,1715952.0,Providencia,CampusLoContadoryMonseñorCarlosCasanueva,5,6,420,822,4,19717278,ProUrbe Manquehue
230905600,6400.0,281592.0,Colina,ayresdechicureo,3,2,100,350,2,19717083,Mi Llave
377025550,10450.0,459787.0,Huechuraba,PedroFontova8047,4,3,154,300,2,19716744,Nexxos
577264000,16000.0,703980.0,Colina,lasflores,5,4,227,227,3,19716598,CASAMAR PARTNERS
130000000,3603.0,158537.0,PuenteAlto,Pasajaaragones5poniente,5,2,75,148,3,19715800,Unne
754051100,20900.0,919575.0,LasCondes,4d-4b-2esancarlosdeapoquindo/universidaddeldesarrollo,4,4,200,365,2,19715459,Mi Llave
609735100,16900.0,743579.0,LasCondes,BocaccioconPaulHarris,4,4,192,597,,19713485,Vivax
550204750,15250.0,670981.0,Colina,casasViejas,5,5,300,5500,10,19713164,Nexxos
270592500,7500.0,329991.0,Colina,Avda.ParqueBrisasNorte,3,3,114,400,2,19713142,Nexxos
532165250,14750.0,648982.0,Colina,PadreSergioCorrea,4,4,250,600,4,19713118,Nexxos
458203300,12700.0,558785.0,Colina,Avdajosérabat,3,3,153,420,2,19713094,Nexxos
358986050,9950.0,437788.0,Colina,Larepresa,3,3,120,400,2,19713072,Nexxos
382076610,10590.0,465947.0,Peñalolén,-condominio-av.Consistorial,6,4,150,347,2,19712429,Nexxos
364397900,10100.0,444388.0,Colina,Elremanso12000,4,3,200,410,,19712353,Nexxos
497890200,13800.0,607183.0,Colina,Concomiolosportones,4,3,170,630,2,19712335,Nexxos
179673420,4980.0,219114.0,EstaciónCentral,VendeCasaPresidenteBalmacedaconLasParcelas,4,2,140,187,2,19712260,Nexxos
313700000,8695.0,382561.0,LasCondes,Fleming-IVCentenario,3,2,98,250,2,19712072,ProUrbe Manquehue
130000000,3603.0,158537.0,Maipú,PasajeSanVidente-MetroDelSol,4,2,61,95,1,14458862,Nexxos
240000000,6652.0,292683.0,SanBernardo,1500m2terreno120construido.CalleAntonioVaras.,3,1,125,1500,,19710739,Easyprop
190136330,5270.0,231874.0,Peñalolén,Av.Lasparcelascontobalaba,5,2,110,144,,19710423,Brokers Inmobiliarios
130245190,3610.0,158836.0,Pudahuel,Ríotrancura9639,3,3,74,120,,19709601,RUKAM SPA
178591050,4950.0,217794.0,Peñalolén,Casaenventa3dormmásservicio,3,2,93,154,2,19708968,Nexxos
128000000,3548.0,156098.0,Buin,Juanosoriogonzález,3,3,77,150,,19708755,
59000000,1635.0,71951.0,PuenteAlto,PuenteAlto,2,1,74,102,1,19707929,Agente Propiedades
211062150,5850.0,257393.0,Lampa,Avda.Elparque,3,2,110,230,2,19707121,Easyprop
432587210,11990.0,527545.0,Providencia,Echeñique/EliecerParada,4,2,116,360,2,19706877,Unne
68000000,1885.0,82927.0,Peñalolén,Lastorresconloscerezos,6,1,80,67,,19706746,Brokers Inmobiliarios
125000000,3465.0,152439.0,Peñalolén,Laurarodriguezconictinos,4,3,180,192,2,19706668,Nexxos
432948000,12000.0,527985.0,Vitacura,Lasvegas,3,2,99,260,1,19706484,Unne
532165250,14750.0,648982.0,LaReina,Acogedoracasaencondominio.Piscinay2estacionamientos.CarlosSilvaVildósola/EscultoraRebecaMatte,4,4,203,275,2,19706374,ProUrbe Manquehue
139000000,3853.0,169512.0,LaCisterna,Hurtadodemendoza/av.Américovespuciosur,2,1,89,275,,19706119,
450000000,12473.0,548780.0,Peñalolén,ClubdeCampoNorte,5,4,221,476,2,19705683,Easyprop
200000000,5543.0,243902.0,Curacaví,CondominioFundoAlhue,9,3,253,20000,3,19705167,Avita Propiedades
59000000,1635.0,71951.0,Peñaflor,Sevendecasaenpeñaflor,3,2,79,89,,19704762,Brokers Inmobiliarios
63000000,1746.0,76829.0,ElMonte,Sevendecasaenelrobleelmonte,3,1,36,80,1,19704739,Brokers Inmobiliarios
68000000,1885.0,82927.0,Lampa,Lindacasaavenidaespañaconcalleunolampa,3,2,54,78,,19704714,Brokers Inmobiliarios
87000000,2411.0,106098.0,LaFlorida,Casaubicadaentrinidadconsantaraquellaflorida,3,2,100,150,,19704657,Brokers Inmobiliarios
53000000,1469.0,64634.0,SanBernardo,Casavillacordilleraiisanbernardo,3,1,38,59,,19704637,Brokers Inmobiliarios
74000000,2051.0,90244.0,PuenteAlto,Casa2nivelesvillaraimaipupuentealto,2,1,37,75,,19704622,Brokers Inmobiliarios
69000000,1912.0,84146.0,PuenteAlto,Casaesquina2nivelessantaelvirapuentealto,3,1,68,80,1,19704605,Brokers Inmobiliarios
80000000,2217.0,97561.0,Maipú,Casaborgoñocon4ponientemaipú,3,1,45,135,,19704580,Brokers Inmobiliarios
86000000,2384.0,104878.0,Pudahuel,Ventacasaavluisbeltrancongeneralbonillapudahuel,2,1,70,80,2,19704511,Brokers Inmobiliarios
85000000,2356.0,103659.0,ElBosque,Terrenode180mts2víctorplazamayorgaelbosque,5,1,180,180,,19704495,Brokers Inmobiliarios
58000000,1608.0,70732.0,PuenteAlto,Casa2nivelesvillaelalmendralpuentealto,2,1,64,91,,19704481,Brokers Inmobiliarios
73000000,2023.0,89024.0,LaGranja,Casa2nivelesvillapadrehurtadolagranja,2,1,84,94,,19704459,Brokers Inmobiliarios
115000000,3187.0,140244.0,PuenteAlto,Casadosnivelesvillacasadelhuertopuentealto,3,2,120,128,,19704427,Brokers Inmobiliarios
70000000,1940.0,85366.0,PuenteAlto,Casa2nivelespasajetignamarpuentealto,5,2,83,95,,19704399,Brokers Inmobiliarios
55000000,1524.0,67073.0,PuenteAlto,Casa2nivelesvillalosapóstolespuentealto,3,1,42,94,,19704381,Brokers Inmobiliarios
55000000,1524.0,67073.0,PuenteAlto,Casa2nivelesvillalosapóstolespuentealto,3,1,43,94,,19704360,Brokers Inmobiliarios
117256750,3250.0,142996.0,Recoleta,Sevendecasade2nivelesenmineralessur,2,2,90,140,1,19704344,Brokers Inmobiliarios
120000000,3326.0,146341.0,Renca,Casadosnivelesavenidabrasilconlapuntarenca,2,1,100,150,,19704136,Brokers Inmobiliarios
135500000,3756.0,165244.0,PuenteAlto,Ampliacasapasajecerradopuentealto,5,2,98,140,,19704092,Brokers Inmobiliarios
140000000,3880.0,170732.0,Renca,Casavillajardínponienteiirenca,3,3,80,120,,19704056,Brokers Inmobiliarios
140000000,3880.0,170732.0,Maipú,Ampliacasaenav.Lasdaliasmaipu,5,4,200,250,1,19704040,Brokers Inmobiliarios
138000000,3825.0,168293.0,Maipú,Ampliacasa2nivelesvillalaslomasdemaipú,4,3,65,122,,19703968,Brokers Inmobiliarios
